TIGRcode-AffyID	0	2	4	6	8	10	12
AT2G03350-265716_at	744.7519349	1087.110579	1024.899125	969.9175929	1248.756793	1370.968416	1082.34802
AT2G03480-265715_s_at	527.0065111	1198.858031	995.6867024	997.7180735	1000.104536	1212.17794	696.6058122
AT2G03730-264040_at	1093.735775	375.6159072	277.9593469	263.0015607	233.2904566	232.6295117	163.966627
AT2G03780-264031_at	473.3084067	582.6495649	706.0702345	690.6684159	770.5562907	726.6356588	675.4404633
AT2G04000-263479_x_at	343.7470424	665.9217155	3181.42937	5007.449426	6083.040424	5453.32221	5701.420797
AT2G04040-263403_at	383.668416	235.257625	252.189171	313.7954272	269.7591198	275.9975476	261.713128
AT2G04050-263402_at	86.37388575	70.70289991	74.20447008	82.93097895	96.2169899	87.67046885	88.9564394
AT2G04070-263401_at	147.9970393	155.3989904	153.1028309	142.6164488	144.621109	141.3207396	156.2812795
AT2G04100-263404_s_at	1596.835269	1162.091885	800.6895002	963.4615187	924.3315606	629.475803	635.1957331
AT2G04280-263326_at	1336.45826	2308.574216	3104.730321	2363.614777	2746.519606	3382.525559	2708.449436
AT2G05590-265512_at	166.526828	324.2446317	611.8656337	675.5764473	745.9513334	635.4435659	512.6770447
AT2G05760-263314_at	237.6511452	316.0351044	323.367072	351.6520637	312.6371454	358.6381841	311.5609551
AT2G05790-265377_at	1056.678513	664.702415	1419.984784	1933.903552	1690.151733	2224.787393	1752.744466
AT2G05910-266021_at	521.1790716	84.26326337	84.26326337	77.13798574	68.08192988	66.41590856	80.36541279
AT2G05920-266022_at	732.5568025	2330.968364	2487.425559	2348.730354	1923.465462	2305.875657	2163.897048
AT2G05940-266037_at	73.41096805	261.0161078	221.3997012	162.4209019	102.2182604	92.68460641	74.2322801
AT2G06510;AT2G06520-265374_at	4092.230321	1671.514961	1216.530447	1435.779016	1172.04386	1162.562249	971.3660812
AT2G06850-266215_at	181.413451	81.62937509	353.2697486	746.4140908	1298.831404	2293.187463	4590.563844
AT2G07170-266427_at	237.2497662	186.7200602	315.0287972	709.5543156	1051.453893	1729.835773	1907.022125
AT2G07180-266428_at	825.7605038	351.8350212	398.0886924	327.0843012	320.7071558	334.9417292	301.6404034
AT2G07690-266959_at	151.351061	760.421664	2257.218807	1954.991715	1623.840121	1615.497258	1012.739844
AT2G07707;ATMG00480-265230_s_at	179.3055808	134.9301612	272.4007585	377.0852421	287.6232141	413.8729696	137.5605136
AT2G11520-263274_at	574.7782229	784.8530485	770.8608112	694.9690482	603.4315467	548.034097	507.950342
AT2G11910-263636_at	798.7681117	1262.762225	2608.49114	2707.006956	3649.17521	4004.000453	3637.942278
AT2G12290;AT4G19700-266150_s_at	1225.718869	188.4228223	157.0181432	117.5100434	123.0941035	163.8908885	102.7360569
AT2G12400-263513_at	675.8255587	1388.680204	1141.495957	975.070672	920.3969873	749.463654	698.2160349
AT2G13800;AT2G13790-264107_s_at	469.907133	696.8024547	734.8287981	643.6957864	598.478776	576.4350947	487.2921612
AT2G13820-265656_at	143.6265679	130.8102714	462.4303206	1335.07445	2318.982892	3691.791213	4753.290767
AT2G14210-263295_at	78.32074374	81.25114365	82.92719768	67.62537184	88.08289407	110.996749	114.669924
AT2G14750-267112_at	142.2076619	294.5382036	220.5489112	124.7999942	112.1698369	95.4491929	87.82907873
AT2G15320-263330_at	373.4518592	107.5268019	104.2854214	96.77970524	85.51303953	96.62388325	59.54472142
AT2G15440-263567_at	87.40351343	167.8483614	198.7816928	239.1915895	365.7316705	602.6819591	428.3822066
AT2G15480-265499_at	71.33666479	96.53017085	42.22604975	41.23489864	37.48896144	35.7727591	38.60666889
AT2G15490-265501_at	29.82787704	34.68664468	39.23469417	35.69396992	31.44292062	33.00863587	32.28756877
AT2G15620-265475_at	601.3557667	5701.894948	7343.876687	4290.019295	3194.436722	3473.093473	4352.558762
AT2G15780-265482_at	43.76121466	104.9580895	230.3475077	394.0145254	252.7902528	229.9805091	474.989553
AT2G15820-265484_at	232.4091051	216.718784	224.3336468	269.6741391	242.7925451	365.932761	242.2066071
AT2G15830-265539_at	35.04135507	21.61770988	20.42576971	23.21979343	20.88373964	20.74662813	20.68072977
AT2G15970-265480_at	4269.668416	1474.69664	535.5660523	286.990045	163.5640185	170.9771542	159.8587942
AT2G16060-263096_at	1037.418945	1766.573734	2232.949368	1909.383429	2262.199797	2340.273178	2036.125565
AT2G16070-263097_at	2166.098592	1948.020863	1966.802667	2085.695615	1869.326683	1929.406392	1473.313442
AT2G16250-263609_at	207.8522625	128.8456218	223.0555091	260.4130769	139.0171928	246.0533028	128.7204464
AT2G16270-263607_at	119.4421954	67.62571017	75.74412487	70.30301561	132.8595761	383.9645012	813.8194156
AT2G16400-263557_at	1676.924216	1772.464987	1258.475547	1085.219296	933.9497312	836.6818514	637.3146187
AT2G16430-263553_at	4699.600183	5890.722736	4091.909679	3711.680502	2658.477061	1755.930065	997.6502021
AT2G16440-263612_at	346.9341624	1278.187418	3469.114721	3408.715988	3125.490073	2420.600326	1856.84221
AT2G16480-263605_at	345.968866	563.2350825	944.9207968	905.1641216	947.1936509	659.0908688	811.9758065
AT2G16580-263238_at	58.26336633	71.69030254	85.60200552	170.3175233	356.9268239	458.3548568	266.3861266
AT2G16595-265356_at	582.2274849	577.6657279	629.4256763	625.2309509	595.9804654	536.120977	360.6103147
AT2G16660-265414_at	9500.278058	9623.927404	10055.21687	8055.788915	8391.393832	6378.438202	3259.439143
AT2G16700-265354_at	1886.628034	1749.451075	1351.597559	1059.387898	819.7398444	624.754203	621.5802729
AT2G16790-265382_at	1360.915452	458.5686037	300.5331237	237.721385	176.3652637	178.9364424	211.4431194
AT2G16850-266533_s_at	6275.621804	4280.602138	4713.203388	4771.978588	6014.133988	6634.620335	8005.783344
AT2G17040-263584_at	26.91177536	27.96048942	30.15841247	27.62289971	26.52606645	28.09619568	30.07611994
AT2G17120-263582_at	361.6812015	770.1901669	853.1942771	1443.6428	1418.440073	1361.673374	1195.369498
AT2G17220-263419_at	451.1207968	946.2292911	806.1930666	654.6296159	581.6730481	498.5368932	354.1026849
AT2G17230-263421_at	601.4446064	1963.722683	1500.452414	1199.875531	1004.931661	1128.204654	745.982785
AT2G17270-264906_at	118.1260596	180.6912697	162.3448753	198.2225465	218.6383054	198.3244076	251.080741
AT2G17300-264909_at	147.7424582	397.7262312	475.7676408	569.1140537	698.7959714	837.360494	389.9207969
AT2G17480-264852_at	558.8656907	1549.972038	1461.316035	1697.330321	1813.664048	1617.639388	1395.916527
AT2G17500-263073_at	99.12459117	75.90505092	72.98535887	57.8396421	67.19145586	66.31880947	77.86523259
AT2G17570-263075_at	337.7195797	324.600359	301.2391249	316.5543268	308.7112373	316.0459412	281.7212193
AT2G17620-263017_at	163.7983641	168.480026	166.1742309	154.8168782	179.6368622	269.5930371	359.7049555
AT2G17710-264590_at	650.0969873	115.047209	118.3942008	127.1412293	179.5223219	149.5128072	170.427167
AT2G17720-264592_at	1031.864949	1587.984233	1288.770401	971.4552062	885.8065397	795.7488897	717.8138534
AT2G17760-264619_at	1043.986824	928.1398444	776.9351717	647.8300062	631.12573	626.9686796	494.4482229
AT2G17820-264790_at	2921.358892	1083.440923	1187.471509	1243.495599	1366.512387	1178.004995	578.292486
AT2G17840-264787_at	349.4486602	548.4503614	599.4652327	420.3844618	291.1481921	293.5014717	278.4145385
AT2G17850-264846_at	76.25741513	83.30413519	71.0280854	69.77639174	74.4303912	71.47788398	70.50523353
AT2G18050-265817_at	512.2907945	29.52938549	40.04701586	32.013596	29.499986	32.35539522	40.25021501
AT2G18060-265813_at	36.33731147	33.29860274	35.94012804	39.1822285	36.48585872	49.03876215	63.18391851
AT2G18160-263064_at	759.9269663	571.0871354	625.2979348	530.6400792	496.4456472	464.4612306	355.668218
AT2G18170-263065_at	493.2624278	204.6950527	196.0509921	162.0546123	137.9668201	168.5568024	139.3303901
AT2G18220-265326_at	50.35149248	163.1508033	501.6979241	616.6406611	644.469338	715.6557382	580.2906183
AT2G18440-265330_at	546.6589547	344.5112759	247.1871201	188.2756473	154.8365446	97.02104677	106.6665769
AT2G18520-265931_at	37.98857043	56.43498085	119.7263774	161.5792575	219.3382873	191.0530675	205.7363706
AT2G18540-265949_at	201.2508177	188.9480476	237.1744122	214.0197121	187.8238778	195.57851	217.5375859
AT2G18600-265926_at	196.7606278	168.1643393	132.3453791	132.4786661	164.7226981	185.364304	186.2290551
AT2G18690-266017_at	184.9801628	217.4730092	175.3181222	200.4922066	162.7293638	164.6107979	191.1442429
AT2G18700-266072_at	5300.112464	63.75035643	91.09721946	95.57615882	92.50952863	119.0147022	179.1730071
AT2G18840-266949_s_at	212.5955908	291.5645062	392.3449653	395.0778731	397.0487686	307.0459699	297.1542489
AT2G18910-266950_at	321.2030825	523.0207968	754.924781	766.5481553	765.9604006	682.3715611	562.5284463
AT2G19130-267490_at	432.1017492	320.4071428	334.2779464	298.3758203	265.0903298	301.6930386	266.2837075
AT2G19190-267436_at	51.46621675	114.6308568	61.19164667	55.97788176	52.93509934	51.8355	51.96699685
AT2G19440-267335_s_at	227.8913836	851.0348378	767.2536097	739.0684159	867.5874635	883.865442	744.5079468
AT2G19450-267280_at	650.1182712	672.5073327	610.9039166	591.1849383	603.2295608	675.6594274	550.3140001
AT2G19570-265943_at	262.8436113	179.5901608	171.7609727	128.5937875	119.1223192	138.4445515	128.2975237
AT2G19620-265938_at	100.0824926	336.6269278	226.5476397	244.3930307	274.6779624	264.0419059	263.0918618
AT2G19640-265944_at	234.6612742	413.9317743	570.2597515	653.7678387	768.2746202	807.8907566	784.0908596
AT2G19670-266687_at	116.4370469	357.2893747	1072.521012	1466.481962	1576.471423	1729.539718	1745.762298
AT2G19780-266682_at	118.4520266	239.9118282	520.0395123	543.0493683	479.532095	661.6276663	507.4397929
AT2G19810-266695_at	744.8018175	217.0539582	208.3085898	231.3057993	206.5788946	199.6677189	225.8018578
AT2G19970-265588_at	108.4408406	123.9786603	152.2579628	298.8062727	500.0305499	489.7194101	617.363654
AT2G19980-265587_at	51.83346005	48.12021648	55.63218399	60.91216154	83.0715367	83.00468717	94.33857785
AT2G19990-265586_at	44.77520527	209.0643887	1627.041709	2171.860697	2716.21453	2626.639844	2776.968077
AT2G20290-265309_at	336.2912355	307.181184	471.8215368	433.311273	319.0208199	310.0658761	252.7994158
AT2G20320-265306_at	138.9538645	139.2142816	141.6057332	151.2084372	124.9048772	154.3329792	134.2092192
AT2G20560-263374_at	298.7713081	1957.214728	346.7018442	296.6470582	344.2813113	320.2005202	277.2304097
AT2G20610-263714_at	240.455342	436.1065111	363.1157735	289.6655819	219.0306011	183.8891466	166.2129412
AT2G20630-263711_at	549.3249073	354.4796176	469.0295305	452.6518677	299.124493	237.2378117	222.7643666
AT2G20740-265427_at	256.5179496	89.26382882	85.26962299	71.49823725	75.17942785	59.16598582	49.89261788
AT2G20800-265422_at	431.0324483	2357.448182	4083.453277	4596.474808	5309.069384	5915.53876	5260.49611
AT2G20960-265440_at	64.44920936	81.12759214	56.38438039	54.94776843	46.05264256	47.80674286	48.12017136
AT2G21050-264025_at	88.02548914	92.12626578	142.0671025	182.7118629	331.4590278	1071.41811	1908.81934
AT2G21060-264026_at	501.0444123	663.8545224	277.4714016	326.5039292	492.9509824	325.4699945	512.0787864
AT2G21180-264024_at	1223.461638	650.6500411	463.5224442	380.7910716	296.6912238	222.2284148	274.3863004
AT2G21190-264017_s_at	215.2277333	375.7942117	475.536642	355.8090668	369.077629	295.7992105	313.138034
AT2G21300-263751_at	140.2550034	182.8435194	302.6319015	390.7774445	664.30731	758.6811557	714.0207968
AT2G21330-263761_at	1081.476624	547.6423312	263.4534262	295.4905995	359.7160357	325.1565933	250.9353647
AT2G21510-263754_at	199.7637073	571.4750494	534.5962933	439.3114715	388.8520229	372.1111947	266.0327646
AT2G21640-263515_at	111.0057001	205.1298445	200.3438912	150.818223	236.0655242	178.4978592	179.9350402
AT2G21660-263548_at	3618.018026	5420.409192	7116.132308	6779.034004	6248.561452	3683.716035	4055.225559
AT2G21790-263882_at	115.6822331	387.7874636	1865.789462	2211.730321	2350.755197	2526.287616	1393.601121
AT2G21800-263926_at	68.10708587	77.78964489	87.00187967	100.4409579	114.7512881	124.5075034	139.5131987
AT2G21850-257432_at	308.7952182	374.8078366	299.9333107	283.7600059	252.1664319	259.8746977	254.2737625
AT2G21940-263897_at	338.8363392	430.9303206	304.4399135	252.3170901	198.0642642	149.2391219	95.96971525
AT2G21970-263875_at	662.7628497	373.7779399	265.1160871	203.8722193	191.6616477	179.3075258	159.2279437
AT2G22230-263432_at	172.2384058	583.8976488	723.3596636	723.30422	783.1716099	810.6427055	786.2485697
AT2G22250-263429_at	336.5857942	1566.284477	1102.749368	1184.435083	849.5779397	599.3182423	452.841785
AT2G22300-263457_at	480.5502848	302.7281508	176.1320156	182.5799498	201.5060692	180.0422302	158.3482585
AT2G22420-264001_at	1189.492762	464.4074112	217.9016922	148.0893765	119.6680638	106.4639056	74.88961835
AT2G22470-264005_at	857.4779397	4201.371447	2127.995967	1484.434916	1364.662893	1074.605628	736.4350825
AT2G22500-264000_at	284.8327309	2180.932497	1054.75413	918.1157314	869.3065111	720.7973407	352.5815616
AT2G22610-265349_at	107.0081073	77.34296999	67.58700902	67.4792616	121.2351987	190.3337575	243.4283071
AT2G22680-265345_at	552.4255587	55.76019457	58.63603488	70.95034938	57.10549485	63.45187371	48.97086279
AT2G22860-266799_at	1393.673906	2721.075778	1267.566108	1060.332821	329.2629692	161.8543721	134.1821478
AT2G22880;AT2G22870-266800_at	338.7653103	217.3257189	121.2060837	115.4117872	90.33405793	70.60960551	61.42160457
AT2G23120-267261_at	171.4153534	799.7615447	559.3862221	447.5641342	314.2404619	250.6188082	264.1441694
AT2G23150-267266_at	1118.224408	441.7496716	555.0818606	496.0878105	428.3168622	510.4585769	729.4205973
AT2G23320-245051_at	876.1875026	1390.335083	1121.202029	997.9926921	1137.469083	1030.632945	544.4035948
AT2G23340-245078_at	218.1659466	189.3791255	162.3892714	152.4372937	154.6288717	158.9636224	174.304923
AT2G23420-267132_at	226.9436047	610.6701382	521.59046	495.3934725	406.6705634	389.129145	241.4719044
AT2G23450-267134_at	1145.675905	248.3594914	187.9237436	166.5754821	139.2711314	127.6390076	111.2852571
AT2G23530-267120_at	78.48597805	201.9129151	191.3471433	193.3458262	179.9850126	238.1173209	293.4779283
AT2G23590-267126_s_at	1911.367783	739.959071	353.4835716	348.1802467	206.121639	149.7440915	105.4962047
AT2G23670-267294_at	429.8541302	291.0781224	238.8169485	262.1969052	203.9842807	179.8962938	161.8498757
AT2G23700-267284_at	92.70016688	228.2598966	373.5032137	266.7270911	289.5043708	246.2614229	220.8915493
AT2G23810-267293_at	3218.733782	4259.760232	1902.888808	1753.043499	1373.852288	1213.205211	1037.035083
AT2G23980-266520_at	881.3017492	599.1712382	578.633106	457.6647751	475.7493683	473.0123067	415.3207968
AT2G24040-266566_at	1583.40212	1142.777651	485.8493683	378.1779398	358.6444139	272.1107359	255.0877833
AT2G24100-265999_at	992.6036009	269.8623795	183.9905758	160.3128957	148.8326507	165.3507387	162.1910618
AT2G24170-265994_at	225.044571	474.7643869	494.123153	520.1946406	443.4265818	493.4017492	426.1731778
AT2G24180-266000_at	1042.010711	984.5018581	829.3868539	743.8496264	493.9663164	479.8065806	335.4749989
AT2G24240-265987_at	349.0479312	175.1210172	112.0724812	118.6974091	108.9496645	105.3283477	129.2539006
AT2G24260-265989_at	528.1549358	536.8350825	248.4891489	154.2150812	141.6952606	141.6952606	129.8816371
AT2G24490-265695_at	91.87975671	284.3441986	1204.828783	1417.671333	1366.930962	1195.916035	868.2405651
AT2G24550-263799_at	2123.808706	82.22505722	83.81501748	107.043644	112.0046521	130.3391377	126.2058671
AT2G24570-263797_at	234.5365709	1217.679593	884.1881709	768.0874635	975.7459821	991.3002552	496.0340745
AT2G24600-263800_at	116.2092742	1029.696604	469.7003891	502.0619194	437.7755523	319.0765954	263.8203273
AT2G24630-263793_at	102.0347876	109.7407765	163.09906	167.3374112	172.4830573	225.3552011	195.9861274
AT2G24762-263318_at	76.83978337	139.1439741	318.8395719	407.5874635	539.3464093	939.3532043	1017.749848
AT2G24790-263537_at	1773.107002	1408.131947	1386.470592	1197.863541	1190.648073	1265.278057	1260.750163
AT2G24970-263535_at	46.56428703	53.46543748	128.3624573	160.1741162	242.5035936	179.7699656	145.6467004
AT2G25000-263536_at	147.5447786	235.6872576	176.0561428	134.6002438	112.5569175	104.8376287	126.4578292
AT2G25060-264377_at	567.8160349	375.6783393	342.9296342	460.2207968	956.811273	2127.308335	3531.227025
AT2G25240-263614_at	43.86397657	70.32440994	52.63094422	53.51716877	54.5726849	55.76837667	51.42424959
AT2G25270-263640_at	274.2187453	359.3506065	585.5012141	561.3614598	632.1706477	631.413091	736.0494052
AT2G25690-265898_at	101.0091257	175.6955292	161.913921	139.8201704	147.6642045	180.9028992	236.5201686
AT2G25790-266663_at	443.2125394	3307.496201	2707.671063	2799.330706	2473.442286	3252.738695	1551.485829
AT2G25850-266659_at	302.8599715	316.7541572	329.3250221	294.6552245	313.5914206	266.0488326	252.2661704
AT2G25880-266655_at	101.2881794	124.0177705	121.7977028	88.87401437	126.0055964	184.2837159	363.6008347
AT2G25940-266849_at	362.0831912	137.5491792	105.5814981	149.3926056	104.1277904	87.89464357	96.81398764
AT2G26070-266893_at	1716.130321	1114.477819	1074.674402	800.1969873	714.411273	716.7269755	689.9881669
AT2G26110-266845_at	220.1616618	225.9146439	216.5549642	162.671319	156.8183772	190.9114838	175.7427551
AT2G26170-267380_at	387.3065112	3174.375632	1906.160634	1679.27238	1343.407856	1236.546904	812.5624704
AT2G26180-267402_at	154.5274373	151.4821276	188.0393031	209.4344214	232.2599678	326.7335436	401.2221991
AT2G26230-267374_at	507.1455877	393.4821444	290.7079194	241.4872762	200.1666767	195.6192564	174.4907186
AT2G26380-245033_at	36.43976573	48.27480046	51.85005236	70.11367489	72.22278942	69.96116964	82.08059761
AT2G26390-245034_at	107.953527	214.4445637	255.2181098	230.6438272	220.6062975	219.462261	265.0350749
AT2G26400-245035_at	130.0009966	132.6194069	132.7715929	111.7335471	118.0006201	119.3420274	170.0987856
AT2G26440-245052_at	329.1266212	1575.225703	1336.644805	736.3640255	409.195954	404.1879145	231.6599375
AT2G26500-245044_at	5484.195321	1660.899547	983.565065	960.9779397	827.5463226	702.8593152	583.3731778
AT2G26530-245041_at	263.1953802	1190.53413	681.5412307	613.2742429	674.4100082	805.3410645	500.6296529
AT2G26640;AT2G26650-267606_at	261.5162981	387.8838983	358.0546306	292.8052386	310.7446494	360.9147787	301.576345
AT2G26660-267611_at	783.0414423	443.5451812	408.0662834	358.663391	364.4722297	361.5258253	301.4300923
AT2G26700-267613_at	31.58576428	36.23302322	26.38089208	27.10581945	30.9792493	37.33128483	61.62127928
AT2G26710-267614_at	93.12232312	71.15065046	81.17092181	81.75329041	122.9115223	253.1319208	273.6574518
AT2G26760-267618_at	153.9897308	106.7229925	91.42092743	104.751527	192.0101506	494.1684159	842.3877915
AT2G26900-266857_at	693.34964	1126.381604	1177.497018	1085.56688	1106.680029	939.4028354	811.0343226
AT2G26980-266313_at	409.5541302	297.2146681	315.5105147	229.6882635	207.0030114	220.2150745	194.33877
AT2G27040-266314_at	568.965825	1026.115844	1338.943121	1284.047763	1327.780895	1627.487935	1376.06011
AT2G27060-266303_at	497.6658537	383.3639778	567.0004555	776.4017492	920.8846686	863.2539879	941.6902111
AT2G27090-266304_at	1130.054362	731.5310351	534.2096914	397.4071837	312.8838466	368.8125258	244.8247454
AT2G27150-263570_at	884.4057501	341.7178344	272.4304595	299.6224482	280.4787049	244.3400879	186.4805629
AT2G27170-263569_at	229.6891003	238.1239986	425.2256631	420.4498668	481.585287	445.7545023	318.3112971
AT2G27230-265629_at	990.2903358	1093.978424	1120.092739	934.8395142	814.9350479	806.8302348	836.6353445
AT2G27500-265648_at	227.3887457	579.0170435	573.6818675	417.1176679	460.7986178	326.0282935	285.8324684
AT2G27540;AT5G53410;AT2G18320;AT5G48000;AT5G52080-266251_s_at	70.02128852	314.1965594	250.2457628	222.4987674	181.945126	162.1673438	116.9535588
AT2G27660-266247_at	157.4991413	735.1277081	328.1299637	243.4696139	208.1173843	163.6391205	171.1696078
AT2G27810-266254_at	870.6096083	981.0126022	1304.506479	1373.922233	1503.816816	1613.056662	1382.576169
AT2G27820-266257_at	250.9379671	351.5130268	226.6979604	241.925979	195.2962176	162.7468534	129.807288
AT2G27840-266253_at	225.7819835	2271.371493	3823.75089	3781.54366	4871.101987	5018.530321	4891.263202
AT2G27970-264061_at	232.5253314	286.9099312	604.373422	1000.288635	1620.519166	1973.209795	2572.219715
AT2G28000-264069_at	1410.111463	4316.297564	4834.835844	4331.916035	4218.101581	4649.185205	4081.756425
AT2G28070-266158_at	602.7104408	515.1515949	714.2421448	816.7585254	783.1599851	764.3779397	845.9092343
AT2G28080-266166_at	677.9969873	483.2722807	398.6519038	450.1878951	264.7074894	318.9347243	410.238296
AT2G28130-266163_at	433.6645271	459.011273	563.1071486	506.4054757	407.6778405	361.0936235	283.5246631
AT2G28190-266165_at	535.3894913	651.5270806	909.671689	772.7851464	967.3904332	1060.187642	871.2221109
AT2G28310-265570_at	471.3823767	722.2145439	967.7968484	1050.349806	915.3779397	911.1020631	852.0006444
AT2G28620-263441_at	91.00069143	99.36098669	78.48371209	81.53718984	105.1867574	179.4980014	392.8983896
AT2G28660-263438_at	2214.463654	957.4012026	1289.828935	915.3908314	1145.434852	1837.637846	1520.079956
AT2G28670-263437_at	108.8205526	100.9367543	103.1950708	109.9497934	103.6232888	146.4812432	134.5571701
AT2G28720-263412_at	483.0665151	193.4853531	88.13661713	143.7937426	180.8641154	202.6142297	190.5051476
AT2G28740-266226_at	234.8912174	196.0796999	417.8429299	1050.72661	1666.501749	1666.501749	1478.175473
AT2G28760-266221_at	237.5378934	515.8589549	437.17394	520.1301774	285.787948	226.7037187	146.6488527
AT2G28790-266223_at	155.9712112	159.5028475	229.7300757	290.5616672	341.2315346	345.8825103	334.1700463
AT2G28830-266230_at	98.3210946	144.4760265	113.2687436	163.1577077	186.4761906	198.3980324	146.2665546
AT2G28890-257377_at	410.5132954	437.9350825	375.7957379	391.7066306	318.2267905	292.853349	245.1517428
AT2G28930-266803_at	64.40426477	42.53860262	54.97888411	48.49764633	46.07190671	45.4015321	50.05887763
AT2G28940-266781_at	48.06107354	62.490988	65.40335878	61.7594252	43.54192853	38.2627756	47.16204775
AT2G28950-266790_at	79.27432833	96.31159295	255.5438678	484.2674811	855.8115111	972.6972577	1100.921343
AT2G29420-266296_at	262.413513	394.2294357	495.7564075	644.1416675	588.0418835	509.9874635	523.8543381
AT2G29440-266271_at	130.1845539	948.7787566	2097.454435	2335.141664	2970.920797	3625.321998	3412.955268
AT2G29450-266299_at	673.4253593	976.8724521	418.8493683	445.2783846	502.2846906	531.021529	346.4409874
AT2G29460-266267_at	39.55045056	43.5604834	48.47366452	51.84402696	49.22129895	45.50212105	38.8060832
AT2G29470-266270_at	40.27505328	26.30936638	25.19177447	26.53218019	28.73912923	26.29635802	28.73223652
AT2G29500-266294_at	104.974634	734.2596823	235.2640398	125.7702263	113.8626375	112.9076875	106.9187081
AT2G29510-266268_at	407.0929323	598.5029145	552.5519298	545.6565732	553.1303206	617.8507679	539.8069798
AT2G29550-266295_at	951.2854025	1361.109827	2091.236573	1937.787237	2209.715713	2899.95413	2554.001749
AT2G29570-266297_at	164.422385	922.2148316	2883.24468	3038.606623	3412.025122	2849.885291	2254.490298
AT2G29630-266673_at	1127.49654	726.7264691	527.8081056	452.6747175	409.7525734	446.2779397	393.1759263
AT2G29680-266616_at	88.06776859	133.95597	219.4951652	279.4746972	250.7528547	173.2416728	172.5940803
AT2G29890-263485_at	78.99067995	88.88628921	97.49863359	104.8103934	101.5145082	86.1294212	77.57623854
AT2G29970-266809_at	495.8770103	324.3005473	336.227107	273.6196039	284.1471288	380.3753567	308.1303727
AT2G29980-266865_at	86.17191733	339.6095847	532.6925963	334.5256804	369.0652744	522.9165368	349.7977382
AT2G30020-266834_s_at	99.06101042	140.1105878	108.2127838	122.3027754	114.0246644	163.1168897	185.6203881
AT2G30140-267300_at	521.8678032	1223.751542	1307.318906	1160.200706	902.1801459	923.563437	460.2376172
AT2G30250-267246_at	326.422913	233.7965834	131.8792749	145.2166423	125.2417417	130.5206271	125.0835907
AT2G30350-255866_at	198.105734	99.04435547	65.5145683	71.99004832	84.37810304	92.36944356	104.4217162
AT2G30360-255872_at	227.5898664	228.3164238	170.3200763	134.9535088	143.4484315	148.1675036	178.9355618
AT2G30400-267493_at	66.42309418	72.92105961	108.4082566	93.79361375	79.80392069	125.6972703	87.19437177
AT2G30490-267470_at	3812.986397	8328.17794	6720.982197	5362.842606	3168.215207	2090.201064	760.6440982
AT2G30500-267518_at	451.0255587	616.7922068	345.8463285	294.001898	204.3787171	189.5385193	117.2362844
AT2G30580-267467_at	159.3007509	190.6463491	226.3486213	257.6768934	268.5502379	272.2175472	207.9402954
AT2G30590-267469_at	735.4684159	766.6564569	905.4890628	755.8571627	735.4684159	886.1292371	777.98982
AT2G30620-267492_at	2521.888911	892.8073662	1129.236391	2022.232383	2698.571934	3246.677685	2690.8949
AT2G30740-267564_at	519.2626204	550.39881	535.9311711	556.7255587	578.5541302	597.2671019	437.974825
AT2G30750-267565_at	22.67014653	22.66394089	21.59008634	21.15212425	22.71424199	21.94497676	21.99216278
AT2G30860-267153_at	3238.189095	4680.419439	2825.518072	2513.368428	1377.988214	1135.330978	987.2675335
AT2G30930-267209_at	1614.604715	736.9457964	348.6462347	290.6159497	214.1146996	226.7138171	181.0252185
AT2G30980-267208_at	415.9823519	398.2056613	454.9059492	532.4630034	613.9643827	704.1267392	567.5875431
AT2G31020;AT2G31030-267202_s_at	27.87384731	20.46297838	19.85664101	19.07791677	18.87072429	17.95671031	18.34340666
AT2G31090-266476_at	1365.247683	2139.387463	1238.07808	1197.713146	1164.001898	1093.314133	844.933321
AT2G31110-266474_at	115.9179586	123.7943976	253.6787816	453.2270897	249.9074264	250.9614579	291.7635934
AT2G31130-266480_at	120.8835451	72.47812125	82.26750263	76.22790105	76.77144653	78.48633563	60.75902098
AT2G31160-266479_at	661.8326182	229.6041826	228.60482	203.2828933	167.5877623	206.872786	184.351111
AT2G31180-266469_at	726.549363	1212.106935	1462.368925	1230.299516	678.8922254	273.5603694	105.1621869
AT2G31200-264089_at	455.3252488	705.0000231	887.8398444	916.9071676	1064.614455	1059.527905	903.0984006
AT2G31270-264114_at	73.06495892	418.9622142	602.2658646	488.0566665	471.1214044	439.069543	415.8384787
AT2G31380-263252_at	591.9752532	527.6024092	435.3656954	346.7016106	263.253221	249.8972429	245.2339469
AT2G31390-263250_at	1266.758059	2106.671408	2789.371724	2179.692584	1424.496057	1455.826412	873.4339153
AT2G31470-263245_at	51.92707919	79.85060917	72.1655024	117.5110646	141.8369286	130.9531658	137.4371277
AT2G31570-263426_at	2874.16046	1834.570215	668.1960458	547.1258612	347.738265	330.5969963	135.0853962
AT2G31660-263448_at	173.0759637	404.596197	490.4493683	508.0022752	723.9578627	783.9280446	693.4033766
AT2G31800-263461_at	715.6486054	265.8244914	261.846545	236.3346872	252.8710422	189.6747867	203.8526567
AT2G31810-263460_at	1511.726479	685.1641528	773.7952528	997.0435384	1115.720362	993.0827016	951.5584602
AT2G31870-263476_at	84.59274895	112.9793863	121.6718269	120.2339556	120.2997054	85.95049104	85.75876336
AT2G31880;AT2G31890-263478_at	570.4318496	1036.725559	482.1354337	341.7017529	204.1967913	209.8634546	127.660364
